"","Season","League","Team","Playoffs","win_loss_pct","fg","fg2","fg3","ft","pf","age","fg_pct","fga","fg3_pct","fg3a","ft_pct","orb","drb","ast","stl","tov","off_rtg","def_rtg","pace","ts_pct","efg_pct","opp_efg_pct","sos"
"1258","2017","WNBA","Atlanta Dream","No",0.353,29,24.5,4.5,16.4,19.5,26,0.409,71,0.291,15.4,0.763,10.1,25,17.6,7,13.1,97.7,102.3,79.6,0.491,0.441,0.479,0.18
"1259","2017","WNBA","Chicago Sky","No",0.353,32.3,25.9,6.4,11.1,19.2,27.9,0.461,70,0.375,17,0.786,7.6,26.2,21.1,5.7,15.9,100,106.2,80.7,0.539,0.507,0.476,0.32
"1260","2017","WNBA","Indiana Fever","No",0.265,28.2,23.7,4.5,14.1,19,27.3,0.429,65.8,0.309,14.7,0.842,7.2,21,15,6.6,13.6,97.6,109.5,76.3,0.513,0.463,0.521,0.76
"1261","2017","WNBA","Minnesota Lynx","Yes",0.794,32.4,26.4,6,14.6,16,31.3,0.478,67.7,0.37,16.1,0.794,9.6,25.6,20.5,8.1,14.1,109.3,95.1,78.1,0.563,0.523,0.466,-0.89
"1262","2017","WNBA","Los Angeles Sparks","Yes",0.765,31.7,26.4,5.3,14.9,16.7,28.1,0.479,66.1,0.341,15.6,0.824,6.6,24.8,18.6,9.3,13.3,107.1,96.4,77.4,0.564,0.52,0.477,-0.74
"1263","2017","WNBA","Phoenix Mercury","Yes",0.529,28.6,22.1,6.5,18.1,21.5,29.6,0.44,65,0.339,19.1,0.788,7.6,24.5,17.6,6.4,14.1,102.9,102.9,78.7,0.545,0.49,0.477,0.28
"1264","2017","WNBA","Dallas Wings","Yes",0.471,28.8,22.1,6.7,21.9,20.2,24.8,0.406,71,0.319,20.9,0.823,11.1,23.4,15.6,8.2,13.8,105.4,108.7,80.5,0.521,0.453,0.521,0.42
"1265","2017","WNBA","Seattle Storm","Yes",0.441,30.1,22.9,7.3,15,18.1,27.6,0.473,63.8,0.363,20,0.807,6.4,24.6,20.2,6.5,14.3,105.8,105.8,77.2,0.574,0.53,0.491,-0.17
"1266","2017","WNBA","San Antonio Stars","No",0.235,28.1,23.4,4.8,13.4,19.1,25.8,0.429,65.6,0.333,14.3,0.769,9.2,24.1,17.5,6.7,16.4,96.2,105.2,76.7,0.508,0.465,0.495,0.56
"1267","2016","WNBA","New York Liberty","Yes",0.618,30.1,25.6,4.5,17,20.1,27.1,0.434,69.3,0.363,12.4,0.777,10.6,27.9,18.7,7.1,14.6,101.6,100.6,78.3,0.517,0.466,0.456,-0.07
"1268","2016","WNBA","Chicago Sky","Yes",0.529,33.3,29.2,4.1,15.6,19.7,27.8,0.462,72,0.368,11,0.831,10.2,25.5,18.2,6.9,12.1,108.4,107.6,78.7,0.537,0.49,0.486,-0.09
"1269","2016","WNBA","Atlanta Dream","Yes",0.5,29,25.2,3.7,20.1,20,25.7,0.422,68.6,0.287,13,0.751,10.9,25.5,15,7.2,13.9,101.1,103.9,79.1,0.508,0.449,0.47,0.14
"1270","2016","WNBA","Indiana Fever","Yes",0.5,29.2,24.1,5.1,16.9,20.8,27.6,0.447,65.4,0.321,15.9,0.845,8.5,22.4,17.7,8.8,14.6,103.7,104.2,77,0.542,0.486,0.508,0.05
"1271","2016","WNBA","Connecticut Sun","No",0.412,31.5,25.8,5.6,14.4,21.4,25,0.439,71.7,0.308,18.3,0.715,10.8,23.3,16.7,8.4,14.2,102.7,104.4,79.1,0.515,0.478,0.499,0.05
"1272","2016","WNBA","Washington Mystics","No",0.382,28.1,21,7.1,17.5,19.7,25,0.423,66.4,0.358,19.7,0.8,8.2,24.5,17.4,6.3,12.7,103.8,105.7,76.1,0.531,0.476,0.483,0.13
"1273","2016","WNBA","Minnesota Lynx","Yes",0.824,32.2,28.2,4,17.4,19,30.6,0.471,68.4,0.337,11.9,0.806,9.6,26.2,20,8.2,13.5,108.2,97.1,78.2,0.551,0.5,0.458,-0.7
"1274","2016","WNBA","Los Angeles Sparks","Yes",0.765,31.2,25.3,5.9,14.7,16.4,28.7,0.487,64.1,0.375,15.7,0.791,6.7,24.8,20.4,8,13.6,107.8,98.6,76.4,0.574,0.533,0.471,-0.77
"1275","2016","WNBA","Phoenix Mercury","Yes",0.471,29.4,23.2,6.1,19.7,20.5,29.3,0.453,64.8,0.343,17.9,0.839,7.5,24.9,16.8,7.2,13.8,106.2,104.5,78.5,0.563,0.501,0.481,-0.24
"1276","2016","WNBA","Seattle Storm","Yes",0.471,28.9,21.7,7.2,15.8,17.3,26.6,0.457,63.2,0.355,20.2,0.833,6.8,24.5,18.9,6.3,14.4,104.9,104.1,76.7,0.565,0.514,0.482,0.17
"1277","2016","WNBA","Dallas Wings","No",0.324,28.1,21.1,7,19.4,20.6,26.1,0.4,70.2,0.322,21.8,0.804,11,23.1,15.3,6.5,14,102.9,109.9,78.6,0.511,0.45,0.51,0.48
"1278","2016","WNBA","San Antonio Stars","No",0.206,26.6,22.1,4.5,14.4,20.1,25.3,0.405,65.6,0.299,14.9,0.798,8.4,23.5,16.2,7.1,14.1,94.4,105.1,75.5,0.49,0.439,0.477,0.84
"1279","2015","WNBA","New York Liberty","Yes",0.676,27.6,23.9,3.8,15.3,18.1,26.9,0.426,64.9,0.309,12.2,0.773,9.9,26.8,16.7,7.4,14.6,97.4,93,75.8,0.505,0.455,0.438,0.28
"1280","2015","WNBA","Chicago Sky","Yes",0.618,31.5,27.3,4.1,15.8,18.6,26.9,0.446,70.5,0.327,12.7,0.826,10,26.6,15.9,6.7,12.1,105.4,100.2,77.8,0.525,0.476,0.463,0.22
"1281","2015","WNBA","Indiana Fever","Yes",0.588,27.6,22.3,5.4,17.1,20.8,26.7,0.424,65.1,0.36,14.9,0.799,9.7,22.7,14.9,8.7,14.4,101,98.5,76.4,0.521,0.465,0.475,0.57
"1282","2015","WNBA","Washington Mystics","Yes",0.529,27,21,6,13.5,18.6,25.6,0.422,64.1,0.346,17.4,0.792,8.1,24.2,17.8,6.6,13.2,99.2,96.1,73.6,0.514,0.469,0.436,0.53
"1283","2015","WNBA","Atlanta Dream","No",0.441,28.1,23.2,4.9,16.8,21.9,27.4,0.411,68.2,0.32,15.3,0.788,11,23.6,16.1,9.2,16,98.6,101.1,78.3,0.501,0.447,0.477,0.88
"1284","2015","WNBA","Connecticut Sun","No",0.441,28.5,22.4,6.1,11.9,19.2,25,0.422,67.5,0.335,18.3,0.741,9,22,15.8,8.2,13.5,99,101.2,74.1,0.503,0.468,0.477,0.85
"1285","2015","WNBA","Minnesota Lynx","Yes",0.647,28.9,24.9,4.1,13.5,15.8,29.3,0.441,65.7,0.332,12.3,0.817,8.9,26.4,18.1,6.1,13.1,100.5,95.5,74.8,0.517,0.472,0.453,-1.09
"1286","2015","WNBA","Phoenix Mercury","Yes",0.588,27.5,22.9,4.6,15.5,18.4,28,0.437,63,0.324,14.3,0.81,7.2,26.2,16.2,7.3,12.9,99.7,95.9,74.1,0.526,0.474,0.432,-0.83
"1287","2015","WNBA","Tulsa Shock","Yes",0.529,26.7,20.6,6.1,18.3,19.5,25.3,0.395,67.6,0.325,18.6,0.792,11.6,24.1,14.1,6.9,12.6,102.9,102,75,0.5,0.44,0.482,-0.66
"1288","2015","WNBA","Los Angeles Sparks","Yes",0.412,28.2,23.9,4.3,12.9,17.9,27.3,0.452,62.4,0.297,14.4,0.815,7.1,25.1,18.3,5.8,13.2,100.2,101.5,72.9,0.531,0.486,0.451,-0.72
"1289","2015","WNBA","Seattle Storm","No",0.294,26.4,21.7,4.7,12.9,17.9,26.2,0.434,60.8,0.323,14.5,0.814,5.3,25.1,16.7,6,15.1,93.2,100.7,75.6,0.519,0.473,0.47,-0.16
"1290","2015","WNBA","San Antonio Stars","No",0.235,25.3,21.6,3.8,13.6,15.3,26.3,0.39,64.9,0.295,12.8,0.777,8.1,24.5,15.2,7.2,14,89.6,101,75.7,0.469,0.419,0.487,0.12
"1291","2014","WNBA","Atlanta Dream","Yes",0.559,30.5,26,4.5,15,19.4,27.5,0.433,70.6,0.303,14.9,0.733,11.8,25.9,19.4,9.6,16.1,99,96.5,79.3,0.506,0.464,0.466,-0.71
"1292","2014","WNBA","Indiana Fever","Yes",0.471,26.7,21.5,5.1,15.6,21,26,0.418,63.8,0.346,14.9,0.755,10.2,22.1,14.2,8.2,14.8,99,100.3,73.8,0.509,0.459,0.473,-0.32
"1293","2014","WNBA","Washington Mystics","Yes",0.471,27.8,22.5,5.2,13.5,18.8,25.6,0.425,65.3,0.317,16.5,0.798,9.7,25.7,17,6.9,15.4,97.9,97.3,73.9,0.51,0.465,0.443,-0.59
"1294","2014","WNBA","Chicago Sky","Yes",0.441,28.6,25.1,3.5,15.5,19.1,25.4,0.433,66,0.332,10.5,0.81,8.6,25.6,16.4,7.2,14.4,98.2,100.8,76.7,0.512,0.46,0.453,-0.19
"1295","2014","WNBA","New York Liberty","No",0.441,27.6,24.6,3,13.9,17.4,27.9,0.422,65.4,0.305,9.9,0.752,9.1,25.6,16,7.2,14.5,94.4,98.4,75.6,0.491,0.445,0.465,-0.14
"1296","2014","WNBA","Connecticut Sun","No",0.382,29,24.6,4.4,13.2,19.9,25.4,0.414,70,0.322,13.8,0.743,11.7,22.3,13.9,8,14.8,97.9,100.2,76.5,0.486,0.446,0.474,-0.3
"1297","2014","WNBA","Phoenix Mercury","Yes",0.853,30.9,25.7,5.2,16.4,16,28.7,0.484,63.9,0.35,14.9,0.812,7,26.7,19.4,6.9,13,107.8,95.7,76.6,0.574,0.525,0.441,-0.67
"1298","2014","WNBA","Minnesota Lynx","Yes",0.735,31.4,27.6,3.8,15.1,16.8,27.7,0.467,67.2,0.338,11.1,0.796,8.2,27,20.3,7.1,12.3,105.6,99.8,76.5,0.541,0.495,0.469,-0.14
"1299","2014","WNBA","Los Angeles Sparks","Yes",0.471,30.7,28.1,2.6,13.4,17.2,27.4,0.457,67.1,0.316,8.3,0.798,8.8,23.6,18.6,9.1,14.5,99.1,99.4,76.7,0.519,0.477,0.485,0.57
"1300","2014","WNBA","San Antonio Stars","Yes",0.471,29,22.3,6.6,13.2,16.7,27.3,0.43,67.4,0.359,18.5,0.822,8.8,22.9,18.3,7.4,12.6,102.3,104.6,74.9,0.522,0.479,0.507,0.67
"1301","2014","WNBA","Seattle Storm","No",0.353,26.3,20.4,5.9,12.3,17.3,28.7,0.436,60.3,0.336,17.6,0.779,6.4,22.2,16.6,6.6,14.6,96.6,102.7,72.6,0.527,0.485,0.491,1.11
"1302","2014","WNBA","Tulsa Shock","No",0.353,29.4,24,5.4,17,20.3,24.4,0.427,68.9,0.304,17.7,0.768,11.7,23,15.3,7.2,13.6,104.8,107.5,76.6,0.516,0.466,0.501,0.71
"1303","2013","WNBA","Chicago Sky","Yes",0.706,28.4,23.5,4.8,17.9,16.7,26.5,0.42,67.6,0.336,14.4,0.814,10.6,26.6,15.2,7.2,12.8,103.1,95.5,76.7,0.514,0.455,0.439,-1.2
"1304","2013","WNBA","Atlanta Dream","Yes",0.5,29.4,25.9,3.5,14.6,18.2,26.7,0.423,69.4,0.275,12.7,0.741,10.7,24.9,16.6,10.2,15.1,96.6,94.7,79.1,0.492,0.449,0.45,-0.71
"1305","2013","WNBA","Washington Mystics","Yes",0.5,27.3,22.7,4.6,16.2,18.6,26.2,0.413,66.2,0.347,13.3,0.788,9.9,25.6,15.9,7.5,15.1,97.7,97.6,77,0.501,0.448,0.449,-0.27
"1306","2013","WNBA","Indiana Fever","Yes",0.471,25.5,20,5.5,14.4,18,26.4,0.393,64.8,0.337,16.3,0.781,10.6,21.4,13.6,9.6,13.3,97.3,96.8,72,0.486,0.436,0.469,-0.77
"1307","2013","WNBA","New York Liberty","No",0.324,26.9,23.4,3.5,12.3,18,28.8,0.404,66.6,0.328,10.8,0.758,10.7,26.8,15.4,5.9,16.6,90.5,100.1,76.1,0.472,0.431,0.452,0.48
"1308","2013","WNBA","Connecticut Sun","No",0.294,27.5,23.4,4.1,11.8,16.6,26.1,0.4,68.9,0.301,13.8,0.738,10.2,23.6,13.8,7.6,14.2,92.4,100,76.6,0.468,0.43,0.466,0.22
"1309","2013","WNBA","Minnesota Lynx","Yes",0.765,32.6,28.8,3.9,13.8,16.5,27.1,0.474,68.9,0.365,10.6,0.79,9.8,27.1,20.5,7.7,12.1,107.9,95.7,76.6,0.541,0.502,0.446,-0.4
"1310","2013","WNBA","Los Angeles Sparks","Yes",0.706,31.7,28.5,3.2,15.3,18.1,26.4,0.475,66.8,0.346,9.4,0.778,9,25.6,18.8,8.4,14,104.5,95.7,77.5,0.543,0.499,0.442,-0.14
"1311","2013","WNBA","Phoenix Mercury","Yes",0.559,29,24.2,4.8,16.9,20.5,25.9,0.453,64.1,0.303,15.8,0.811,7.8,27.3,16.9,6,15.1,101.3,102,78.3,0.544,0.49,0.45,0.57
"1312","2013","WNBA","Seattle Storm","Yes",0.5,25.1,19.4,5.8,14.8,17.7,28.9,0.421,59.7,0.332,17.4,0.82,8,22.3,13.8,6,15.7,97.6,100.9,72.7,0.524,0.47,0.468,0.49
"1313","2013","WNBA","San Antonio Silver Stars","No",0.353,27.1,21.4,5.7,12.1,16.4,26.6,0.4,67.8,0.316,18,0.746,9.9,22.2,16.4,8.3,13.4,95.2,102.8,75.5,0.481,0.443,0.493,0.96
"1314","2013","WNBA","Tulsa Shock","No",0.324,26.9,20.2,6.7,16.6,18.1,25.2,0.405,66.2,0.334,20,0.786,10.3,22.5,15.1,8,15.1,99.4,102.3,75.7,0.51,0.456,0.488,0.77
"1315","2012","WNBA","Connecticut Sun","Yes",0.735,29.8,23.9,5.9,16.1,15.9,26.4,0.431,69.1,0.356,16.4,0.827,10.3,24.1,17.1,8,14.5,103.3,98,77.8,0.525,0.473,0.475,-0.86
"1316","2012","WNBA","Indiana Fever","Yes",0.647,27.4,19.4,7.9,15.7,16.8,28,0.418,65.5,0.4,19.9,0.814,9.9,22.3,16.6,9.5,13.6,104.4,96.4,74.5,0.53,0.478,0.471,-0.65
"1317","2012","WNBA","Atlanta Dream","Yes",0.559,29.5,25.3,4.2,15.3,17.3,26.9,0.434,68.1,0.296,14.3,0.739,10.3,24.6,18,9.8,16.4,98,94.5,78.7,0.509,0.465,0.46,-0.24
"1318","2012","WNBA","New York Liberty","Yes",0.441,28.5,22.5,6,10.1,16.9,28.1,0.425,67.1,0.355,16.9,0.756,10,23.4,15.6,7.4,16.3,96.1,101.6,76,0.501,0.469,0.475,0.22
"1319","2012","WNBA","Chicago Sky","No",0.412,28.1,22,6.1,12.8,19.5,27.1,0.431,65.3,0.34,18.1,0.73,10.7,24.2,16.3,8.7,17.8,97.4,97.7,75.6,0.515,0.478,0.475,0.16
"1320","2012","WNBA","Washington Mystics","No",0.147,25.9,21.7,4.2,12.4,18.5,26.7,0.412,62.9,0.301,14.1,0.719,10,21.2,15.6,8.6,16.8,91.6,104.6,74.6,0.486,0.446,0.5,0.93
"1321","2012","WNBA","Minnesota Lynx","Yes",0.794,32.4,25.7,6.6,14.6,17.7,28.1,0.473,68.4,0.4,16.6,0.755,11.2,26.6,20.8,7.6,15.2,109.9,97.4,77.3,0.559,0.521,0.454,-0.98
"1322","2012","WNBA","Los Angeles Sparks","Yes",0.706,31.1,25.4,5.7,16,18.3,27,0.458,68,0.359,15.9,0.793,11.2,25.6,17.8,8.9,16.2,105.6,98.3,79.2,0.546,0.5,0.46,-0.82
"1323","2012","WNBA","San Antonio Silver Stars","Yes",0.618,30.1,22.7,7.4,14.4,15.6,27.6,0.445,67.7,0.375,19.9,0.775,9.6,23.6,18.9,8.9,13.1,106.8,100.2,76.2,0.541,0.5,0.484,-0.38
"1324","2012","WNBA","Seattle Storm","Yes",0.471,25.6,18.6,7,13.1,17.7,30,0.434,59,0.351,20,0.751,6.7,25.1,17,6,17,95.6,96.2,74.2,0.534,0.493,0.438,-0.03
"1325","2012","WNBA","Tulsa Shock","No",0.265,27.4,19.4,8,14.4,19.1,25.6,0.405,67.7,0.38,21,0.725,9.7,19.7,15.3,9.7,14.7,98,106.9,77.9,0.505,0.464,0.531,1.17
"1326","2012","WNBA","Phoenix Mercury","No",0.206,27.1,21.4,5.7,14.7,20.5,25.2,0.384,70.4,0.295,19.3,0.761,12.3,25.1,13.7,7.1,16.5,93,108.3,79.5,0.472,0.424,0.49,1.49
"1327","2011","WNBA","Connecticut Sun","Yes",0.618,29.7,23.8,5.9,14.8,15.7,25.6,0.424,70.1,0.363,16.4,0.763,10,25.6,17.1,7.3,13.1,101.5,97.3,77.5,0.509,0.466,0.471,-0.18
"1328","2011","WNBA","Indiana Fever","Yes",0.618,27.5,21,6.6,16.1,17.9,28.5,0.443,62.2,0.379,17.3,0.788,8.7,22.9,16.4,8.8,14.8,103.5,98.3,74.8,0.546,0.496,0.465,-0.42
"1329","2011","WNBA","Atlanta Dream","Yes",0.588,31.9,29.7,2.2,16.6,18.7,27.1,0.446,71.5,0.261,8.4,0.694,11.5,24.6,18.4,9.3,15,100.4,98.3,81.2,0.503,0.461,0.472,-0.23
"1330","2011","WNBA","New York Liberty","Yes",0.559,29.4,23.6,5.8,11.4,18.9,26.1,0.433,67.8,0.358,16.2,0.772,10.5,22.3,15.7,8.4,14.8,99.7,98.1,75.7,0.511,0.476,0.473,-0.01
"1331","2011","WNBA","Chicago Sky","No",0.412,27.7,22.9,4.8,14,18.2,26.1,0.438,63.3,0.364,13.2,0.771,9.1,24.6,16.7,7.9,17.6,96.2,97.4,76.6,0.521,0.476,0.455,0.31
"1332","2011","WNBA","Washington Mystics","No",0.176,25.8,20.8,5,14.1,18.7,25.7,0.406,63.7,0.329,15.3,0.731,11.5,21.6,14,8.3,16.9,94.7,105.3,74,0.491,0.445,0.501,1.06
"1333","2011","WNBA","Minnesota Lynx","Yes",0.794,31.6,26.6,5,13.4,17.7,27.7,0.461,68.5,0.368,13.5,0.737,10.9,25.6,18.1,7.3,12.9,107.1,96.7,76.1,0.533,0.497,0.466,-0.93
"1334","2011","WNBA","Seattle Storm","Yes",0.618,26.2,20,6.3,12.9,18.9,29.9,0.438,59.9,0.356,17.6,0.8,7.9,23.7,16,7.4,16.1,98.5,96,72.7,0.535,0.49,0.458,-0.54
"1335","2011","WNBA","Phoenix Mercury","Yes",0.559,31.2,24.2,7,19.5,20,27.7,0.461,67.7,0.373,18.9,0.851,9.1,26,19.2,6.6,15.4,109,105.3,80.7,0.572,0.513,0.487,-0.18
"1336","2011","WNBA","San Antonio Silver Stars","Yes",0.529,28.5,22,6.5,14.1,17.4,28.3,0.43,66.2,0.356,18.2,0.752,7.1,24.2,18.1,8.4,12.8,99.7,96.9,77.3,0.521,0.48,0.467,-0.21
"1337","2011","WNBA","Los Angeles Sparks","No",0.441,28.6,21.6,7,12.9,16.9,29.1,0.445,64.4,0.396,17.6,0.794,8.6,23.1,18.1,7.3,15.2,101.7,105.9,74.7,0.539,0.499,0.491,0.12
"1338","2011","WNBA","Tulsa Shock","No",0.088,24.9,20,4.9,14.4,20,26.4,0.396,62.9,0.284,17.3,0.802,8.9,21.8,14.4,7.4,17.1,90.8,107.7,75.9,0.488,0.435,0.528,1.21
"1339","2010","WNBA","New York Liberty","Yes",0.647,29.4,22.6,6.9,13.5,19,27.8,0.453,65.1,0.409,16.8,0.818,8.7,22.6,18.6,8.2,14.5,104.7,100.4,74.8,0.548,0.505,0.477,0.86
"1340","2010","WNBA","Washington Mystics","Yes",0.647,27.8,23.1,4.7,16.6,20.1,28,0.451,61.7,0.352,13.4,0.775,10,24.1,13.9,8.1,17.3,101.8,97,75,0.541,0.489,0.464,0.81
"1341","2010","WNBA","Indiana Fever","Yes",0.618,27.7,21.3,6.4,16.6,20.7,28.6,0.438,63.1,0.365,17.4,0.782,9.6,22.9,16.7,9.7,16.2,102,96.5,75.9,0.54,0.489,0.458,0.68
"1342","2010","WNBA","Atlanta Dream","Yes",0.559,32,28.1,3.9,17.6,20.9,26,0.444,72,0.289,13.3,0.709,12.8,26,19.6,8.9,16.7,101.5,98.8,83.5,0.515,0.471,0.469,0.93
"1343","2010","WNBA","Connecticut Sun","No",0.5,29.6,23.4,6.3,15.4,17.8,25.2,0.427,69.4,0.333,18.8,0.802,10.5,26,17.8,7.1,14.7,102,100.6,78.2,0.52,0.473,0.474,1.13
"1344","2010","WNBA","Chicago Sky","No",0.412,27.7,22.6,5.1,15.5,17.6,26.8,0.437,63.5,0.341,15,0.745,9.1,22.6,17.1,8.4,14.6,100.5,101.5,74.8,0.523,0.477,0.491,1.32
"1345","2010","WNBA","Seattle Storm","Yes",0.824,29.2,21.9,7.2,16.2,20.7,27.7,0.445,65.5,0.369,19.6,0.793,11.6,24.7,18.7,8.3,15.4,108.2,97.7,74.5,0.549,0.5,0.456,-1.98
"1346","2010","WNBA","Phoenix Mercury","Yes",0.441,33.9,26.4,7.4,18.8,20,27,0.473,71.5,0.359,20.6,0.848,8.7,27.1,20.2,7,15.3,109.9,109.8,83.6,0.578,0.525,0.502,-0.98
"1347","2010","WNBA","San Antonio Silver Stars","Yes",0.412,28.6,22.9,5.7,13.9,16.9,29.1,0.461,62.1,0.332,17.3,0.763,7.8,22.3,17.6,7.5,15.4,101.7,106,75.5,0.548,0.507,0.507,-1.11
"1348","2010","WNBA","Los Angeles Sparks","Yes",0.382,28.6,22.7,5.9,14.8,16.8,29.7,0.441,64.9,0.337,17.6,0.822,7.6,23.2,18.4,7.2,14.6,100.7,105,77.1,0.535,0.486,0.488,-0.54
"1349","2010","WNBA","Minnesota Lynx","No",0.382,27.8,22.8,5,18.2,20.1,25.5,0.397,69.9,0.321,15.5,0.756,11.6,23.6,14.9,8.9,14.5,97.9,102.2,78.9,0.489,0.433,0.495,-1.09
"1350","2010","WNBA","Tulsa Shock","No",0.176,28.9,23.1,5.8,14.3,19.7,26.3,0.424,68.3,0.357,16.3,0.711,10.1,21.5,16.7,9.8,18.1,94.9,109.2,81.9,0.505,0.466,0.528,-0.02
"1351","2009","WNBA","Indiana Fever","Yes",0.647,26.2,19.9,6.3,18,20.4,28.7,0.402,65.1,0.334,18.7,0.822,10.1,22.9,15.5,11,15.6,98.5,94.5,76.4,0.513,0.45,0.466,-0.36
"1352","2009","WNBA","Atlanta Dream","Yes",0.529,32,28.7,3.4,16.7,21.8,26.2,0.449,71.4,0.305,11,0.754,11.9,25.1,16.1,9.7,17.4,100.3,98,82.1,0.518,0.472,0.46,-0.2
"1353","2009","WNBA","Detroit Shock","Yes",0.529,28.8,24.3,4.5,15.9,22.5,29,0.43,67,0.351,12.8,0.748,11,25.1,16.9,7.7,16.1,99.3,99,76.6,0.511,0.464,0.457,0.01
"1354","2009","WNBA","Washington Mystics","Yes",0.471,27.4,23.4,4.1,17.1,21.3,26.2,0.423,64.9,0.326,12.5,0.701,11.4,23.6,13.3,9.2,17.9,96.2,97.5,78.2,0.503,0.455,0.47,0.1
"1355","2009","WNBA","Chicago Sky","No",0.471,27.4,21.9,5.5,15.5,17.8,26.2,0.435,62.8,0.395,13.9,0.76,9,22.8,15.6,7.3,15.6,99.7,104.4,75.7,0.527,0.479,0.488,0.32
"1356","2009","WNBA","Connecticut Sun","No",0.471,28.4,22.5,5.9,15.2,19.9,25.7,0.406,70,0.316,18.8,0.747,10.5,24.3,17.9,7.4,13.3,98.4,98.5,77.2,0.494,0.448,0.461,0.11
"1357","2009","WNBA","New York Liberty","No",0.382,25.7,18.4,7.4,13.3,18.3,25.2,0.417,61.8,0.362,20.4,0.787,8,23.1,15.1,7.8,15.7,97.1,97.6,75.4,0.521,0.476,0.463,-0.02
"1358","2009","WNBA","Phoenix Mercury","Yes",0.676,33.2,25.6,7.6,18.9,21.8,26.6,0.46,72.2,0.386,19.6,0.855,8.4,26.6,18.4,6.6,14.7,109.2,104.9,83.7,0.567,0.512,0.463,-0.38
"1359","2009","WNBA","Seattle Storm","Yes",0.588,26.7,21.7,5,16.3,20.9,27.5,0.43,62.2,0.352,14.3,0.785,9.3,23.2,15.8,8.1,16.3,99,96.3,73.2,0.524,0.47,0.457,-0.2
"1360","2009","WNBA","Los Angeles Sparks","Yes",0.529,27.8,23.5,4.3,12.5,16.8,30,0.429,64.9,0.294,14.6,0.787,10.5,25.1,16.9,6.2,16.1,97.9,96.8,74.9,0.504,0.462,0.448,-0.1
"1361","2009","WNBA","San Antonio Silver Stars","Yes",0.441,27.5,20,7.5,14.3,17.5,29.3,0.427,64.4,0.346,21.7,0.778,8.3,22.6,17.6,7.6,15,100.6,102.4,74.7,0.53,0.486,0.477,0.16
"1362","2009","WNBA","Minnesota Lynx","No",0.412,27.9,20.8,7.1,17.4,20.4,23.7,0.42,66.4,0.348,20.4,0.772,9.6,22.4,15,8.9,15.1,101.3,104.8,78.4,0.526,0.474,0.504,0.31
"1363","2009","WNBA","Sacramento Monarchs","No",0.353,27.8,23.9,3.9,17.2,19,27.7,0.431,64.5,0.339,11.4,0.788,11.5,22.4,15.9,8.5,17.2,99.7,102.7,76.4,0.518,0.461,0.498,0.26
"1364","2008","WNBA","Detroit Shock","Yes",0.647,28.6,23.7,4.9,16.4,21.3,28.1,0.424,67.5,0.353,14,0.747,11.9,24.8,17.8,8.2,14.6,102,96.3,76.2,0.509,0.461,0.455,-0.77
"1365","2008","WNBA","Connecticut Sun","Yes",0.618,28.4,21.9,6.5,15.9,18.5,25.5,0.422,67.2,0.33,19.7,0.744,10.9,25.6,17.9,6.2,14.3,102.4,96.8,76.7,0.516,0.47,0.453,-0.82
"1366","2008","WNBA","New York Liberty","Yes",0.559,26.8,19.2,7.6,14.4,19.3,24.5,0.421,63.8,0.367,20.8,0.75,9.6,22.9,16.2,8.5,16.1,99.5,98.1,75,0.524,0.48,0.467,-0.24
"1367","2008","WNBA","Indiana Fever","Yes",0.5,25.8,19.1,6.6,14.6,21.4,28,0.402,64.1,0.341,19.5,0.755,10.3,22.9,14.7,9.5,17.2,94.5,93.9,75.2,0.501,0.454,0.451,-0.53
"1368","2008","WNBA","Chicago Sky","No",0.353,26.4,23.2,3.2,16.6,18.8,26.2,0.43,61.6,0.324,10,0.695,10.5,22.6,16.1,7.8,15.4,97.2,98.7,74,0.504,0.456,0.456,-0.33
"1369","2008","WNBA","Washington Mystics","No",0.294,26,21.2,4.8,12.8,22.3,27.4,0.415,62.7,0.354,13.5,0.66,10.6,22.6,14.2,7.1,18.7,91.3,100.3,76,0.489,0.454,0.486,0.49
"1370","2008","WNBA","Atlanta Dream","No",0.118,26.3,20.4,5.9,15.9,23.4,25.3,0.396,66.4,0.338,17.6,0.748,10,21.7,14.5,8.4,17.4,93.1,105.8,79.7,0.492,0.441,0.488,0.53
"1371","2008","WNBA","San Antonio Silver Stars","Yes",0.706,26.5,21.1,5.4,16.5,17.7,28.7,0.433,61.2,0.34,15.9,0.808,7.2,24.9,17.7,8,15.4,98.2,93.3,75.7,0.534,0.477,0.429,0.06
"1372","2008","WNBA","Seattle Storm","Yes",0.647,26.4,22.2,4.2,16.2,20.1,28,0.426,62.1,0.316,13.3,0.758,10,24.2,15.6,7.9,15.5,98.2,94.8,74.7,0.512,0.46,0.438,0.05
"1373","2008","WNBA","Los Angeles Sparks","Yes",0.588,28.1,23.6,4.4,15.9,21,27.9,0.424,66.1,0.311,14.3,0.752,11.4,26.4,18,7.4,17.9,96.6,93.8,76.8,0.507,0.458,0.424,0.19
"1374","2008","WNBA","Sacramento Monarchs","Yes",0.529,26,21,4.9,18,20.3,26.4,0.409,63.5,0.384,12.9,0.749,11.4,21.2,13.9,9.4,17.2,97.2,98.2,77,0.505,0.448,0.494,0.36
"1375","2008","WNBA","Houston Comets","No",0.5,27.1,22.7,4.5,16.6,21.4,28.5,0.418,65,0.318,14.1,0.765,11,23.5,16.3,8.5,17.6,97.2,98.9,76.1,0.506,0.452,0.464,0.4
